Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Vehicle_condition,multiple_deliveries,Time_order_hour,Time_order_min,Time_order_picked_hour,Time_order_picked_min,Weather_conditions,Road_traffic_density,Festival,City,Time_taken (min)
16844,22.0,4.9,11.025083,77.015393,11.045083,77.035393,1,0.0,0.416666667,35.0,10.0,10.0,Windy,Low,No,Urban,14
34182,31.0,4.9,0.0,0.0,0.02,0.02,1,0.0,10.0,20.0,10.0,25.0,Cloudy,Low,No,Metropolitian,16
7357,29.0,4.9,19.091458,72.827808,19.111458,72.847808,2,0.0,0.458333333,35.0,11.0,15.0,Cloudy,Low,No,Metropolitian,11
18437,32.0,5.0,18.536718,73.830327,18.586718,73.880327,0,0.0,0.75,35.0,18.0,15.0,Sunny,Medium,No,Metropolitian,21
1958,29.0,4.7,17.41233,78.449654,17.46233,78.499654,0,1.0,0.791666667,35.0,19.0,10.0,Stormy,Medium,No,Metropolitian,21
33266,39.0,4.6,13.029198,77.570997,13.079198,77.620997,1,1.0,0.833333333,35.0,20.0,15.0,Cloudy,Jam,No,Metropolitian,35
1416,30.0,4.9,27.195928,77.998092,27.325928,78.128092,2,1.0,19.0,40.0,19.0,45.0,Sandstorms,Jam,No,Metropolitian,27
38728,30.0,4.7,23.351058,85.325731,23.361058,85.335731,1,1.0,18.0,35.0,0.375,30.0,Sunny,Low,No,Metropolitian,17
14583,35.0,4.0,0.0,0.0,0.01,0.01,1,1.0,11.0,50.0,0.5,30.0,Fog,High,No,Metropolitian,37
2366,38.0,4.6,23.230791,77.43702,23.340791,77.54702,1,1.0,22.0,50.0,23.0,5.0,Fog,Low,No,Metropolitian,29
21082,30.0,4.7,-18.563934,73.915367,18.693935,74.045367,2,1.0,18.0,35.0,20.0,50.0,Windy,Jam,No,Metropolitian,20
26099,25.0,4.9,19.221315,72.862381,19.271315,72.912381,1,1.0,1.0,35.0,24.0,10.0,Stormy,Low,No,Metropolitian,17
25808,39.0,4.9,22.744648,75.894377,22.854648,76.004377,2,1.0,21.0,45.0,21.0,50.0,Sandstorms,Jam,No,Metropolitian,25
45341,32.0,4.3,13.044694,80.26147,13.154694,80.37147,2,1.0,21.0,50.0,0.916666667,30.0,Stormy,Jam,No,Metropolitian,32
13823,35.0,4.1,0.0,0.0,0.05,0.05,0,1.0,18.0,35.0,18.0,50.0,Sandstorms,Medium,No,Metropolitian,36
16263,38.0,4.2,12.939496,77.625999,12.949496,77.635999,0,1.0,10.0,55.0,11.0,10.0,Windy,Low,No,Semi-Urban,33
10401,31.0,4.9,11.026117,76.944652,11.086117,77.004652,2,1.0,0.916666667,35.0,22.0,10.0,Fog,Jam,No,Metropolitian,38
19758,22.0,4.6,0.0,0.0,0.13,0.13,1,1.0,22.0,50.0,22.0,55.0,Sandstorms,Low,No,Urban,13
36188,29.0,4.9,22.753839,75.897429,22.883838,76.027429,0,1.0,23.0,15.0,23.0,25.0,Cloudy,Low,No,Metropolitian,23
39860,27.0,4.8,22.728163,75.884212,22.768163,75.924212,2,0.0,16.0,15.0,16.0,25.0,Cloudy,Medium,No,Metropolitian,13
14178,27.0,4.7,19.121999,72.908493,19.211999,72.998493,1,0.0,18.0,55.0,19.0,5.0,Sunny,Medium,No,Urban,17
23559,21.0,4.5,22.533662,88.366217,22.553662,88.386217,1,1.0,8.0,55.0,9.0,10.0,Sandstorms,Low,No,Metropolitian,18
11804,30.0,4.1,27.163303,78.057044,27.213303,78.107044,0,1.0,22.0,45.0,0.958333333,30.0,Sandstorms,Low,No,Metropolitian,34
8372,32.0,4.8,18.563934,73.915367,18.613934,73.965367,1,1.0,20.0,20.0,20.0,35.0,Cloudy,Jam,No,Urban,34
42585,20.0,4.9,12.316967,76.603067,12.426967,76.713067,1,1.0,21.0,45.0,21.0,55.0,Fog,Jam,No,Metropolitian,33
32186,21.0,5.0,18.53408,73.89852,18.56408,73.92852,2,0.0,22.0,55.0,0.958333333,30.0,Sunny,Low,No,Metropolitian,23
43931,30.0,4.3,22.745536,75.893106,22.855536,76.003106,0,1.0,17.0,50.0,0.75,30.0,Sandstorms,Medium,No,Metropolitian,32
8773,28.0,4.7,30.895817,75.813112,30.915817,75.833112,2,0.0,11.0,50.0,12.0,5.0,Windy,High,No,Semi-Urban,11
39126,21.0,4.8,19.176269,72.836721,19.206269,72.866721,2,1.0,21.0,55.0,22.0,5.0,Fog,Jam,No,Metropolitian,29
29117,30.0,5.0,23.232537,77.429845,23.302537,77.499845,0,1.0,23.0,15.0,23.0,25.0,Cloudy,Low,No,Metropolitian,35
6277,39.0,4.6,22.533662,88.366217,22.543662,88.376217,2,1.0,0.5,35.0,12.0,10.0,Stormy,High,No,Metropolitian,28
39454,34.0,4.9,27.195928,77.998092,27.325928,78.128092,2,0.0,22.0,40.0,22.0,50.0,Windy,Low,No,Metropolitian,18
29999,32.0,4.7,12.323194,76.630583,12.333194,76.640583,1,1.0,9.0,15.0,9.0,20.0,Sandstorms,Low,No,Semi-Urban,21
16531,38.0,4.7,11.022477,76.995667,11.052477,77.025667,1,1.0,23.0,30.0,23.0,35.0,Stormy,Low,No,Metropolitian,20
7536,24.0,4.1,22.308096,73.167753,22.338096,73.197753,0,0.0,23.0,30.0,23.0,45.0,Sandstorms,Low,No,Urban,15
41097,32.0,4.6,13.026286,80.275235,13.056286,80.305235,1,0.0,23.0,35.0,23.0,50.0,Stormy,Low,No,Metropolitian,20
15262,32.0,4.9,11.022477,76.995667,11.062477,77.035667,2,1.0,0.708333333,35.0,17.0,10.0,Fog,Medium,No,Metropolitian,17
10153,23.0,4.8,11.022298,76.998349,11.072298,77.048349,1,0.0,20.0,45.0,20.0,55.0,Stormy,Jam,No,Metropolitian,13
15836,32.0,4.4,27.161694,78.034714,27.301694,78.174714,0,0.0,19.0,50.0,19.0,55.0,Stormy,Jam,No,Metropolitian,40
35817,32.0,4.4,26.913726,75.75282,27.043726,75.88282,0,1.0,22.0,30.0,22.0,40.0,Fog,Low,No,Urban,41
14237,20.0,4.8,12.970324,77.645748,13.100324,77.775748,1,0.0,23.0,45.0,1.0,30.0,Sandstorms,Low,No,Semi-Urban,14
18551,22.0,4.8,21.157735,72.768778,21.207735,72.818778,1,0.0,18.0,10.0,18.0,20.0,Sunny,Medium,No,Urban,12
10913,21.0,4.8,12.323194,76.630583,12.363194,76.670583,0,1.0,15.0,15.0,15.0,20.0,Windy,Medium,No,Metropolitian,22
17246,37.0,4.5,21.149834,72.778666,21.159834,72.788666,2,1.0,9.0,40.0,9.0,55.0,Windy,Low,No,Urban,20
95,24.0,4.3,22.727021,75.884167,22.747021,75.904167,0,0.0,8.0,45.0,0.375,30.0,Sandstorms,Low,No,Urban,19
17617,29.0,4.9,18.530963,73.828972,18.550963,73.848972,0,1.0,10.0,30.0,10.0,35.0,Fog,Low,No,Urban,15
43153,23.0,4.6,12.970324,77.645748,13.040324,77.715748,2,1.0,20.0,30.0,20.0,45.0,Fog,Jam,No,Metropolitian,44
29443,22.0,4.8,23.333017,85.3172,23.413017,85.3972,1,1.0,19.0,25.0,19.0,35.0,Cloudy,Jam,No,Metropolitian,31
13616,29.0,4.8,26.892312,75.806896,27.002312,75.916896,0,1.0,21.0,55.0,22.0,10.0,Fog,Jam,No,Metropolitian,37
31090,26.0,4.1,12.310972,76.659264,12.320972,76.669264,0,0.0,9.0,55.0,10.0,10.0,Sandstorms,Low,No,Semi-Urban,18
43271,30.0,4.7,13.049645,80.242268,13.159645,80.352268,1,1.0,20.0,40.0,20.0,55.0,Stormy,Jam,No,Metropolitian,26
3879,34.0,4.7,21.157729,72.768726,21.237729,72.848726,2,1.0,17.0,25.0,17.0,40.0,Sandstorms,Medium,No,Metropolitian,30
44389,20.0,4.7,13.045479,80.23311,13.135479,80.32311,0,0.0,17.0,50.0,18.0,5.0,Sandstorms,Medium,No,Metropolitian,29
29748,33.0,4.8,19.121999,72.908493,19.141999,72.928493,1,1.0,10.0,50.0,10.0,55.0,Cloudy,Low,No,Urban,18
29339,20.0,4.7,0.0,0.0,0.13,0.13,2,1.0,23.0,10.0,23.0,20.0,Fog,Low,No,Metropolitian,29
14269,23.0,4.7,18.516216,73.842527,18.536216,73.862527,1,0.0,0.458333333,35.0,11.0,5.0,Sunny,Low,No,Metropolitian,19
34978,30.0,4.7,-26.911927,75.797282,26.961927,75.847282,1,1.0,18.0,35.0,19.0,25.0,Cloudy,Jam,No,Urban,20
40469,28.0,4.5,18.994049,72.825203,19.034049,72.865203,0,1.0,0.541666667,35.0,13.0,5.0,Cloudy,High,No,Metropolitian,24
42509,29.0,4.9,0.0,0.0,0.13,0.13,1,1.0,20.0,50.0,21.0,5.0,Sandstorms,Jam,No,Urban,20
40724,29.0,4.5,12.975377,77.696664,13.035377,77.756664,2,0.0,18.0,50.0,0.791666667,30.0,Sunny,Medium,No,Metropolitian,11
17028,24.0,4.9,19.1813,72.836191,19.2313,72.886191,2,1.0,19.0,45.0,19.0,55.0,Fog,Jam,No,Metropolitian,25
41344,25.0,4.7,22.311358,73.164798,22.351358,73.204798,1,0.0,14.0,35.0,14.0,45.0,Sunny,High,No,Metropolitian,10
23190,23.0,4.9,21.170798,72.790489,21.280798,72.900489,0,0.0,21.0,15.0,21.0,25.0,Fog,Jam,No,Urban,41
15677,29.0,4.7,11.026117,76.944652,11.046117,76.964652,0,0.0,9.0,30.0,9.0,35.0,Sunny,Low,No,Urban,14
44808,33.0,5.0,17.431477,78.40035,17.491477,78.46035,2,1.0,20.0,50.0,0.875,30.0,Sunny,Jam,No,Metropolitian,22
25532,30.0,4.6,22.722634,75.886959,22.772634,75.936959,2,0.0,17.0,10.0,17.0,25.0,Windy,Medium,No,Metropolitian,34
31909,38.0,4.6,21.149834,72.778666,21.169834,72.798666,0,1.0,9.0,10.0,9.0,25.0,Fog,Low,No,Metropolitian,25
6306,30.0,4.4,11.025083,77.015393,11.065083,77.055393,0,1.0,13.0,30.0,13.0,45.0,Cloudy,High,No,Metropolitian,34
8338,25.0,4.5,19.221315,72.862381,19.241315,72.882381,0,1.0,11.0,25.0,11.0,40.0,Fog,High,No,Metropolitian,29
1798,23.0,4.8,12.975377,77.696664,13.045377,77.766664,1,0.0,0.958333333,35.0,23.0,15.0,Sandstorms,Low,No,Urban,12
30968,24.0,4.9,12.970324,77.645748,13.100324,77.775748,1,0.0,20.0,45.0,20.0,50.0,Cloudy,Jam,No,Metropolitian,44
958,36.0,4.3,21.170096,72.789122,21.230096,72.849122,0,1.0,23.0,20.0,23.0,25.0,Stormy,Low,No,Metropolitian,31
6638,38.0,4.2,23.333017,85.3172,23.353017,85.3372,0,1.0,8.0,30.0,8.0,40.0,Windy,Low,No,Metropolitian,33
12053,36.0,4.7,12.98041,77.640489,13.05041,77.710489,2,1.0,17.0,15.0,17.0,25.0,Sandstorms,Medium,No,Metropolitian,21
28637,36.0,4.8,17.483216,78.552111,17.573216,78.642111,1,0.0,17.0,15.0,17.0,20.0,Windy,Medium,No,Metropolitian,29
17156,35.0,4.1,19.876428,75.364792,19.916428,75.404792,1,2.0,13.0,10.0,13.0,20.0,Cloudy,High,No,Metropolitian,34
21009,31.0,4.8,22.695207,75.866059,22.705207,75.876059,1,1.0,8.0,20.0,8.0,25.0,Sunny,Low,No,Urban,13
6115,36.0,5.0,12.972161,77.596014,13.022161,77.646014,2,0.0,23.0,55.0,1.0,30.0,Cloudy,Low,No,Metropolitian,19
12299,30.0,4.8,26.892312,75.806896,26.902313,75.816896,2,1.0,11.0,20.0,11.0,25.0,Windy,High,No,Metropolitian,33
37664,32.0,4.8,30.335259,78.053162,30.405259,78.123162,0,1.0,23.0,50.0,23.0,55.0,Stormy,Low,No,Urban,28
2278,31.0,4.8,19.1093,72.825451,19.1693,72.885451,1,1.0,23.0,30.0,23.0,35.0,Sunny,Low,No,Metropolitian,10
6637,21.0,4.5,12.321214,76.621094,12.381214,76.681094,2,0.0,19.0,40.0,19.0,50.0,Fog,Jam,No,Metropolitian,21
10912,31.0,4.9,23.416792,85.316842,23.466792,85.366842,1,1.0,23.0,20.0,23.0,30.0,Sunny,Low,No,Metropolitian,18
36162,35.0,4.8,0.0,0.0,0.06,0.06,1,0.0,18.0,45.0,18.0,55.0,Sunny,Medium,No,Metropolitian,19
10551,20.0,5.0,12.304569,76.643622,12.344569,76.683622,2,1.0,14.0,35.0,14.0,45.0,Stormy,High,No,Urban,24
29426,38.0,5.0,18.55144,73.804855,18.60144,73.854855,1,1.0,19.0,20.0,19.0,35.0,Sandstorms,Jam,No,Metropolitian,31
11556,31.0,4.0,12.299524,76.64262,12.389524,76.73262,0,0.0,17.0,10.0,17.0,20.0,Sandstorms,Medium,No,Metropolitian,49
43394,27.0,4.9,22.725835,75.887648,22.745835,75.907648,2,1.0,11.0,15.0,11.0,25.0,Sandstorms,High,No,Semi-Urban,18
13640,29.0,4.9,0.0,0.0,0.11,0.11,1,1.0,19.0,15.0,19.0,25.0,Sandstorms,Jam,No,Metropolitian,25
24280,33.0,4.6,13.045479,80.23311,13.055479,80.24311,2,1.0,8.0,45.0,8.0,55.0,Windy,Low,No,Metropolitian,25
9389,35.0,4.6,17.431668,78.408321,17.561668,78.538321,0,0.0,19.0,40.0,19.0,50.0,Cloudy,Jam,No,Urban,49
16001,21.0,4.9,22.695207,75.866059,22.735207,75.906059,1,0.0,16.0,50.0,0.708333333,30.0,Fog,Medium,No,Metropolitian,15
15565,29.0,4.7,19.176269,72.836721,19.266269,72.926721,0,1.0,19.0,55.0,0.833333333,30.0,Sandstorms,Jam,No,Urban,26
26659,23.0,4.6,11.024839,77.007003,11.104839,77.087003,1,1.0,20.0,45.0,20.0,50.0,Windy,Jam,No,Urban,23
3536,35.0,4.4,12.321214,76.621094,12.411214,76.711094,2,1.0,18.0,20.0,18.0,25.0,Stormy,Medium,No,Metropolitian,39
34056,28.0,4.8,19.866969,75.318894,19.946969,75.398894,2,1.0,22.0,40.0,22.0,50.0,Cloudy,Low,No,Metropolitian,29
14986,35.0,4.4,18.554382,73.798206,18.604382,73.848206,0,1.0,17.0,35.0,17.0,40.0,Stormy,Medium,No,Urban,34
36823,21.0,4.6,19.254567,72.848923,19.334567,72.928923,0,1.0,18.0,35.0,18.0,50.0,Cloudy,Medium,No,Metropolitian,36
9349,32.0,4.0,13.058616,80.264151,13.098616,80.304151,2,1.0,12.0,40.0,12.0,50.0,Sandstorms,High,No,Metropolitian,34
613,34.0,4.5,12.323978,76.627961,12.353978,76.657961,2,0.0,20.0,40.0,20.0,45.0,Sandstorms,Jam,No,Metropolitian,28
2040,28.0,4.6,23.359407,85.325055,23.429407,85.395055,0,0.0,23.0,40.0,23.0,45.0,Sunny,Low,No,Metropolitian,22
19044,28.0,4.9,19.880256,75.323503,20.010256,75.453503,0,1.0,23.0,35.0,23.0,40.0,Stormy,Low,No,Metropolitian,19
24204,27.0,4.8,23.371292,85.327872,23.381292,85.337872,1,0.0,8.0,40.0,8.0,45.0,Sunny,Low,No,Urban,22
39157,25.0,4.6,22.311603,73.165012,22.321603,73.175012,2,1.0,10.0,10.0,10.0,20.0,Windy,Low,No,Metropolitian,16
34920,25.0,4.5,26.90294,75.793007,26.97294,75.863007,1,0.0,23.0,30.0,23.0,35.0,Sandstorms,Low,No,Urban,16
36995,27.0,4.5,19.207222,72.972281,19.257222,73.022281,1,0.0,21.0,40.0,21.0,45.0,Cloudy,Jam,No,Metropolitian,26
27989,22.0,5.0,19.091458,72.827808,19.151458,72.887808,2,1.0,22.0,35.0,22.0,40.0,Sandstorms,Low,No,Urban,14
21458,32.0,4.8,21.175104,72.804342,21.305104,72.934342,0,0.0,23.0,55.0,24.0,5.0,Cloudy,Low,No,Metropolitian,39
17751,35.0,4.9,17.428294,78.404423,17.458294,78.434423,2,0.0,22.0,35.0,22.0,50.0,Sandstorms,Low,No,Metropolitian,22
13717,31.0,4.3,19.120083,72.907385,19.180083,72.967385,0,1.0,23.0,45.0,1.0,30.0,Windy,Low,No,Metropolitian,34
29836,36.0,4.9,12.975996,80.221898,13.005996,80.251898,2,0.0,22.0,40.0,22.0,50.0,Sunny,Low,No,Urban,17
29289,32.0,4.7,22.74806,75.8934,22.83806,75.9834,0,1.0,23.0,50.0,24.0,5.0,Stormy,Low,No,Metropolitian,26
14671,21.0,4.6,11.016298,76.972076,11.046298,77.002076,1,0.0,17.0,55.0,18.0,5.0,Stormy,Medium,No,Metropolitian,23
31131,35.0,4.7,0.0,0.0,0.07,0.07,2,1.0,19.0,10.0,19.0,15.0,Stormy,Jam,No,Metropolitian,25
11539,32.0,4.7,18.546947,73.900626,18.566947,73.920626,1,1.0,9.0,20.0,9.0,25.0,Fog,Low,No,Metropolitian,17
3502,23.0,4.6,13.026286,80.275235,13.106286,80.355235,1,0.0,17.0,55.0,18.0,5.0,Fog,Medium,No,Urban,27
35136,29.0,4.5,22.308096,73.167753,22.348096,73.207753,2,1.0,15.0,15.0,15.0,20.0,Cloudy,Medium,No,Metropolitian,16
11886,38.0,4.9,13.029198,77.570997,13.139198,77.680997,1,1.0,19.0,25.0,19.0,40.0,Sunny,Jam,No,Metropolitian,30
5396,25.0,4.5,12.310972,76.659264,12.340972,76.689264,1,0.0,1.0,35.0,24.0,15.0,Windy,Low,No,Urban,10
13648,23.0,4.8,22.310329,73.169083,22.340329,73.199083,1,1.0,19.0,35.0,19.0,45.0,Sunny,Jam,No,Urban,10
14867,39.0,4.7,26.88842,75.800689,26.95842,75.870689,2,1.0,19.0,40.0,19.0,55.0,Windy,Jam,No,Metropolitian,28
21537,39.0,5.0,12.321214,76.621094,12.381214,76.681094,1,1.0,21.0,20.0,21.0,30.0,Fog,Jam,No,Metropolitian,26
35521,21.0,4.6,18.539299,73.897902,18.589299,73.947902,1,1.0,21.0,35.0,21.0,45.0,Windy,Jam,No,Metropolitian,25
11333,33.0,4.9,19.254567,72.848923,19.324567,72.918923,1,0.0,18.0,50.0,19.0,5.0,Sunny,Medium,No,Metropolitian,22
24345,25.0,4.2,12.299524,76.64262,12.429524,76.77262,0,1.0,17.0,15.0,17.0,25.0,Windy,Medium,No,Metropolitian,33
10181,23.0,4.9,23.359407,85.325055,23.449407,85.415055,1,1.0,21.0,55.0,22.0,5.0,Windy,Jam,No,Metropolitian,17
22867,22.0,4.7,22.727021,75.884167,22.857021,76.014167,0,1.0,22.0,55.0,23.0,10.0,Windy,Low,No,Metropolitian,20
11147,30.0,4.7,-22.310526,73.170937,22.330526,73.190937,3,1.0,18.0,35.0,8.0,40.0,Fog,Medium,No,Metropolitian,18
27677,21.0,4.6,18.53408,73.89852,18.59408,73.95852,2,0.0,20.0,45.0,20.0,55.0,Fog,Jam,No,Metropolitian,33
4014,29.0,4.6,12.323225,76.630028,12.393225,76.700028,2,0.0,21.0,30.0,21.0,45.0,Cloudy,Jam,No,Metropolitian,35
29408,33.0,4.5,12.935662,77.61413,13.015662,77.69413,2,1.0,23.0,50.0,24.0,5.0,Fog,Low,No,Metropolitian,36
13771,31.0,4.9,18.592718,73.773572,18.682718,73.863572,1,1.0,17.0,55.0,0.75,30.0,Sunny,Medium,No,Semi-Urban,20
19022,28.0,4.7,26.88842,75.800689,26.94842,75.860689,0,0.0,22.0,40.0,22.0,50.0,Fog,Low,No,Metropolitian,22
23211,35.0,4.6,23.333017,85.3172,23.343017,85.3272,1,0.0,8.0,15.0,8.0,25.0,Stormy,Low,No,Metropolitian,29
23135,25.0,4.8,0.0,0.0,0.08,0.08,2,0.0,17.0,45.0,0.75,30.0,Sunny,Medium,No,Metropolitian,11
12834,38.0,5.0,22.538999,88.322337,22.548999,88.332337,1,1.0,9.0,25.0,9.0,35.0,Sandstorms,Low,No,Urban,25
16371,27.0,4.9,19.888716,75.321461,19.928716,75.361461,0,1.0,14.0,10.0,14.0,15.0,Cloudy,High,No,Metropolitian,26
39149,25.0,4.9,22.761226,75.887522,22.851226,75.977522,0,0.0,23.0,15.0,23.0,20.0,Cloudy,Low,No,Metropolitian,20
13622,32.0,4.7,12.939496,77.625999,12.949496,77.635999,0,1.0,9.0,40.0,9.0,55.0,Fog,Low,No,Semi-Urban,25
30783,27.0,4.9,12.311072,76.654878,12.401072,76.744878,2,1.0,19.0,40.0,19.0,55.0,Sandstorms,Jam,No,Metropolitian,28
41184,36.0,5.0,13.027018,80.254791,13.097018,80.324791,0,2.0,17.0,35.0,17.0,40.0,Sandstorms,Medium,No,Metropolitian,34
29895,24.0,4.6,26.474986,80.342796,26.524986,80.392796,0,0.0,17.0,10.0,17.0,25.0,Fog,Medium,No,Metropolitian,21
28095,39.0,4.3,13.022394,80.242439,13.032394,80.252439,0,0.0,10.0,35.0,10.0,45.0,Sandstorms,Low,No,Semi-Urban,22
13266,23.0,4.5,18.533811,73.899315,18.563811,73.929315,1,0.0,19.0,35.0,19.0,45.0,Sandstorms,Jam,No,Urban,20
1152,30.0,4.6,0.0,0.0,0.04,0.04,2,1.0,12.0,40.0,12.0,45.0,Sunny,High,No,Metropolitian,19
16422,21.0,4.6,21.186884,72.793616,21.196884,72.803616,1,1.0,0.416666667,35.0,10.0,10.0,Windy,Low,No,Metropolitian,18
31840,26.0,5.0,17.426228,78.407495,17.436228,78.417495,2,0.0,9.0,50.0,0.416666667,30.0,Stormy,Low,No,Metropolitian,15
34171,36.0,4.8,0.0,0.0,0.05,0.05,1,2.0,20.0,40.0,20.0,50.0,Cloudy,Jam,No,Metropolitian,39
20044,24.0,5.0,9.959778,76.296106,10.019778,76.356106,0,1.0,22.0,40.0,22.0,50.0,Cloudy,Low,No,Metropolitian,22
1545,36.0,4.1,18.563934,73.915367,18.643935,73.995367,0,3.0,21.0,50.0,21.0,55.0,Stormy,Jam,No,Metropolitian,51
22421,35.0,4.7,12.935662,77.61413,12.945662,77.62413,1,1.0,11.0,45.0,11.0,50.0,Fog,High,No,Metropolitian,34
25244,28.0,4.7,22.745049,75.892471,22.785049,75.932471,0,1.0,16.0,30.0,16.0,40.0,Stormy,Medium,No,Metropolitian,15
7011,33.0,4.1,23.184992,77.417227,23.274992,77.507227,2,0.0,20.0,45.0,20.0,55.0,Windy,Jam,No,Metropolitian,34
3562,21.0,4.7,22.753659,75.903365,22.793659,75.943365,2,1.0,15.0,35.0,15.0,50.0,Windy,Medium,No,Metropolitian,23
12291,26.0,4.4,19.091458,72.827808,19.221458,72.957808,2,1.0,20.0,55.0,0.875,30.0,Fog,Jam,No,Metropolitian,36
20163,39.0,4.4,23.214294,77.435361,23.324294,77.545361,0,1.0,21.0,25.0,21.0,35.0,Sunny,Jam,No,Metropolitian,33
25570,34.0,4.5,22.745049,75.892471,22.795049,75.942471,1,1.0,18.0,10.0,18.0,25.0,Cloudy,Medium,No,Metropolitian,16
25111,38.0,4.5,12.326356,76.619103,12.346356,76.639103,0,0.0,0.416666667,35.0,10.0,5.0,Cloudy,Low,No,Metropolitian,21
24668,37.0,4.7,10.027364,76.308258,10.067364,76.348258,0,1.0,14.0,20.0,14.0,35.0,Fog,High,No,Metropolitian,26
41368,38.0,4.8,22.761593,75.886362,22.851593,75.976362,2,1.0,1.0,35.0,24.0,10.0,Stormy,Low,No,Metropolitian,24
8730,27.0,4.7,22.31279,73.170283,22.38279,73.240283,2,0.0,20.0,45.0,20.0,55.0,Sandstorms,Jam,No,Metropolitian,25
42123,35.0,4.9,22.695207,75.866059,22.755207,75.926059,1,1.0,0.75,35.0,18.0,15.0,Sunny,Medium,No,Metropolitian,21
11706,33.0,4.6,19.879631,75.323403,19.909631,75.353403,2,0.0,17.0,40.0,17.0,45.0,Sandstorms,Medium,No,Metropolitian,28
29739,29.0,4.7,21.175975,72.795503,21.185975,72.805503,1,0.0,10.0,25.0,10.0,35.0,Sunny,Low,No,Urban,22
4123,30.0,4.3,11.003681,76.975525,11.133681,77.105525,2,2.0,20.0,55.0,21.0,10.0,Windy,Jam,No,Metropolitian,43
28463,21.0,5.0,12.3085,76.665808,12.3385,76.695808,2,1.0,22.0,55.0,23.0,5.0,Windy,Low,No,Metropolitian,13
16958,23.0,4.7,23.184992,77.417227,23.204992,77.437227,2,1.0,10.0,55.0,11.0,5.0,Sunny,Low,No,Metropolitian,19
24730,29.0,4.9,19.120083,72.907385,19.180083,72.967385,1,0.0,23.0,40.0,23.0,55.0,Stormy,Low,No,Metropolitian,10
43314,23.0,4.6,0.0,0.0,0.01,0.01,0,1.0,11.0,40.0,11.0,50.0,Fog,High,No,Metropolitian,28
2677,36.0,5.0,25.451517,81.832616,25.591517,81.972616,2,1.0,18.0,40.0,18.0,45.0,Stormy,Medium,No,Metropolitian,30
42699,31.0,4.8,27.163303,78.057044,27.193303,78.087044,2,1.0,23.0,20.0,23.0,25.0,Cloudy,Low,No,Metropolitian,17
37518,25.0,4.8,0.0,0.0,0.02,0.02,2,0.0,11.0,50.0,11.0,55.0,Sunny,High,No,Urban,16
19340,37.0,4.6,26.905287,75.794592,26.925287,75.814592,2,1.0,10.0,40.0,10.0,50.0,Sandstorms,Low,No,Metropolitian,27
36133,23.0,4.5,19.888716,75.321461,19.908716,75.341461,0,0.0,10.0,40.0,10.0,45.0,Fog,Low,No,Metropolitian,21
3301,33.0,4.9,21.186608,72.794136,21.246608,72.854136,2,1.0,17.0,50.0,17.0,55.0,Sandstorms,Medium,No,Metropolitian,29
13050,36.0,3.7,26.47,80.35,26.61,80.49,1,1.0,19.0,20.0,19.0,25.0,Stormy,Jam,No,Metropolitian,39
28989,20.0,4.6,26.90519,75.810753,27.04519,75.950753,1,1.0,19.0,45.0,19.0,50.0,Windy,Jam,No,Metropolitian,26
31801,36.0,4.1,0.0,0.0,0.07,0.07,2,1.0,21.0,10.0,21.0,20.0,Stormy,Jam,No,Metropolitian,36
12531,26.0,4.7,13.026286,80.275235,13.066286,80.315235,1,1.0,14.0,10.0,14.0,15.0,Windy,High,No,Metropolitian,23
8271,25.0,4.9,18.592718,73.773572,18.722718,73.903572,1,1.0,23.0,55.0,24.0,5.0,Windy,Low,No,Metropolitian,16
24625,35.0,4.7,13.091809,80.219104,13.131809,80.259104,2,0.0,14.0,35.0,14.0,50.0,Sandstorms,High,No,Urban,25
20172,31.0,4.2,22.725835,75.887648,22.745835,75.907648,2,1.0,11.0,10.0,11.0,25.0,Windy,High,No,Metropolitian,34
38164,33.0,4.3,11.003008,76.97544,11.073009,77.04544,2,0.0,0.833333333,35.0,20.0,10.0,Fog,Jam,No,Urban,45
21413,26.0,4.7,22.75004,75.902847,22.80004,75.952847,2,1.0,22.0,55.0,23.0,10.0,Cloudy,Low,No,Semi-Urban,19
13811,20.0,5.0,23.39925,85.390464,23.48925,85.480464,0,1.0,17.0,50.0,0.75,30.0,Windy,Medium,No,Metropolitian,27
35799,26.0,4.6,12.325461,76.632278,12.335461,76.642278,2,1.0,8.0,55.0,9.0,10.0,Cloudy,Low,No,Metropolitian,17
17571,35.0,4.0,26.902328,75.794257,27.032328,75.924257,1,1.0,17.0,15.0,17.0,30.0,Cloudy,Medium,No,Metropolitian,42
26737,27.0,4.9,12.299524,76.64262,12.359524,76.70262,2,0.0,19.0,15.0,19.0,20.0,Sandstorms,Jam,No,Urban,26
2766,22.0,4.0,0.0,0.0,0.05,0.05,0,1.0,23.0,50.0,24.0,5.0,Stormy,Low,No,Metropolitian,15
27086,31.0,4.6,0.0,0.0,0.08,0.08,1,1.0,17.0,20.0,17.0,25.0,Windy,Medium,No,Urban,21
15297,21.0,4.8,10.994136,76.963303,11.084136,77.053303,1,1.0,21.0,25.0,21.0,30.0,Stormy,Jam,No,Metropolitian,23
6372,26.0,4.7,23.359194,85.325447,23.409194,85.375447,2,1.0,19.0,55.0,20.0,5.0,Stormy,Jam,No,Metropolitian,20
